store,dept,avg_weekly_demand,annual_demand,safety_stock,reorder_point,eoq,naive_annual_cost,optimal_annual_cost,estimated_savings_pct
27,22,17628.13,916662.78,2151.61,19779.74,6055.29,24635.16,15138.22,38.55
27,23,36652.25,1905917.11,4861.01,41513.26,8731.36,48415.32,21828.41,54.91
27,24,9537.4,495944.97,1227.49,10764.89,4453.96,14521.75,11134.91,23.32
27,25,12720.24,661452.23,1841.3,14561.53,5143.74,18500.29,12859.36,30.49
27,26,12370.16,643248.56,1557.28,13927.45,5072.47,18062.71,12681.17,29.79
27,27,2075.99,107951.4,282.99,2358.98,2077.99,5194.99,5194.98,0.0
27,28,962.82,50066.46,135.32,1098.14,1415.15,3803.52,3537.88,6.98
27,29,7672.79,398984.89,1018.06,8690.85,3994.92,12190.98,9987.3,18.08
27,30,5028.22,261467.49,705.42,5733.64,3233.99,8885.28,8084.98,9.01
27,31,3385.41,176041.19,427.86,3813.27,2653.61,6831.76,6634.03,2.89
27,32,8077.95,420053.24,1187.7,9265.64,4099.04,12697.43,10247.6,19.29
27,33,9664.24,502540.5,1231.8,10896.04,4483.48,14680.3,11208.71,23.65
27,34,18833.7,979352.59,2613.85,21447.55,6258.92,26142.13,15647.3,40.15
27,35,3574.98,185898.97,522.66,4097.64,2726.9,7068.73,6817.24,3.56
27,36,2489.03,129429.43,396.74,2885.77,2275.34,5711.28,5688.35,0.4
27,37,2567.06,133487.22,357.81,2924.88,2310.73,5808.83,5776.83,0.55
27,38,39644.79,2061528.99,4793.79,44438.58,9080.81,52155.99,22702.03,56.47
27,40,70213.03,3651077.57,8878.76,79091.79,12084.83,90366.29,30212.07,66.57
27,41,2203.86,114600.6,344.44,2548.3,2141.03,5354.82,5352.58,0.04
27,42,10226.71,531789.09,1173.89,11400.6,4612.11,15383.39,11530.28,25.05
27,44,4780.33,248576.91,683.52,5463.85,3153.26,8575.41,7883.16,8.07
27,45,4.2,218.59,1.73,5.93,93.51,2605.25,233.77,91.03
27,46,38062.6,1979255.27,5048.65,43111.25,8897.76,50178.25,22244.41,55.67
27,47,6.74,350.39,5.29,12.03,118.39,2608.42,295.97,88.65
27,49,10707.25,556777.26,1482.0,12189.26,4719.23,15984.07,11798.06,26.19
27,50,2752.78,143144.64,400.35,3153.13,2392.86,6040.98,5982.15,0.97
27,51,0.99,51.32,0.4,1.39,45.31,2601.23,113.27,95.65
27,52,2231.34,116029.47,262.67,2494.0,2154.34,5389.17,5385.85,0.06
27,54,89.17,4636.61,12.85,102.02,430.66,2711.46,1076.64,60.29
27,55,12037.17,625932.61,1927.78,13964.94,5003.73,17646.46,12509.32,29.11
27,56,4996.48,259816.96,1069.61,6066.09,3223.77,8845.6,8059.42,8.89
27,58,1399.02,72749.09,271.16,1670.19,1705.86,4348.78,4264.65,1.93
27,59,621.18,32301.32,91.26,712.44,1136.68,3376.47,2841.71,15.84
27,60,89.44,4651.12,14.55,104.0,431.33,2711.81,1078.32,60.24
27,67,11730.64,609993.32,1371.75,13102.39,4939.61,17263.3,12349.02,28.47
27,71,10743.32,558652.71,1613.16,12356.48,4727.17,16029.15,11817.92,26.27
27,72,62192.02,3233985.24,9538.15,71730.17,11373.63,80340.03,28434.07,64.61
27,74,27456.36,1427730.51,3625.8,31082.15,7557.06,36920.44,18892.66,48.83
27,77,15.75,819.0,11.24,26.99,181.0,2619.69,452.49,82.73
27,78,0.95,49.64,0.32,1.27,44.56,2601.19,111.4,95.72
27,79,36855.21,1916471.07,4807.41,41662.62,8755.5,48669.02,21888.76,55.03
27,80,26819.99,1394639.66,3431.2,30251.19,7468.97,36124.99,18672.44,48.31
27,81,29547.88,1536489.64,4041.76,33589.64,7839.62,39534.85,19599.04,50.43
27,82,24410.01,1269320.34,3361.39,27771.39,7125.5,33112.51,17813.76,46.2
27,83,9162.14,476431.23,1255.06,10417.2,4365.46,14052.67,10913.65,22.34
27,85,4015.16,208788.39,541.73,4556.89,2889.9,7618.95,7224.76,5.17
27,87,16579.39,862128.32,2290.59,18869.98,5872.4,23324.24,14681.01,37.06
27,90,96050.98,4994650.84,12638.63,108689.6,14134.57,122663.72,35336.42,71.19
27,91,66637.51,3465150.37,8000.07,74637.58,11773.11,85896.88,29432.76,65.73
27,92,146128.89,7598702.44,20080.42,166209.31,17434.11,185261.12,43585.27,76.47
27,93,54846.46,2852015.85,6730.06,61576.52,10680.85,71158.07,26702.13,62.47
27,94,69638.93,3621224.38,9902.12,79541.05,12035.32,89648.66,30088.3,66.44
27,95,119436.64,6210705.37,14237.66,133674.3,15761.61,151895.8,39404.01,74.06
27,96,20723.72,1077633.27,2698.91,23422.63,6565.47,28504.65,16413.66,42.42
27,97,21268.81,1105977.9,2877.02,24145.83,6651.25,29186.01,16628.12,43.03
27,98,11439.19,594838.03,1425.01,12864.2,4877.86,16898.99,12194.65,27.84
27,99,61.45,3195.25,20.86,82.31,357.51,2676.81,893.76,66.61
28,1,18788.94,977025.01,2439.95,21228.89,6251.48,26086.18,15628.7,40.09
28,2,57740.05,3002482.51,7567.0,65307.05,10958.98,74775.06,27397.46,63.36
28,3,10806.36,561930.86,1405.37,12211.73,4741.02,16107.95,11852.54,26.42
28,4,27976.54,1454780.08,3866.07,31842.61,7628.32,37570.67,19070.79,49.24
28,5,26605.47,1383484.47,3682.65,30288.12,7439.04,35856.84,18597.61,48.13
28,6,4784.17,248777.03,691.52,5475.69,3154.53,8580.22,7886.33,8.09
28,7,24929.21,1296319.05,3372.27,28301.48,7200.89,33761.52,18002.22,46.68
28,8,33349.34,1734165.61,4110.62,37459.96,8328.66,44286.67,20821.66,52.98
28,9,17930.71,932396.92,2586.6,20517.31,6107.04,25013.39,15267.59,38.96
28,10,21070.21,1095651.11,2911.61,23981.82,6620.12,28937.77,16550.31,42.81
28,11,13477.06,700806.92,1709.97,15187.03,5294.55,19446.32,13236.38,31.93
28,12,3422.81,177985.92,414.16,3836.97,2668.23,6878.51,6670.57,3.02
28,13,38279.84,1990551.65,5335.32,43615.16,8923.12,50449.8,22307.8,55.78
28,14,15948.86,829340.77,1956.24,17905.11,5759.66,22536.08,14399.14,36.11
28,16,7550.63,392632.57,1029.22,8579.84,3962.99,12038.28,9907.48,17.7
28,17,9725.08,505704.31,1308.14,11033.22,4497.57,14756.35,11243.94,23.8
28,18,6040.69,314115.89,1237.02,7277.71,3544.66,10150.86,8861.66,12.7
28,19,1805.9,93906.55,188.89,1994.78,1938.11,4857.37,4845.27,0.25
28,20,5668.32,294752.61,822.5,6490.82,3433.67,9685.4,8584.18,11.37
28,21,5129.73,266746.19,677.65,5807.38,3266.47,9012.17,8166.18,9.39
28,22,9888.65,514209.97,1335.23,11223.89,4535.24,14960.82,11338.1,24.21
28,23,31552.06,1640707.31,4385.41,35937.47,8101.13,42040.08,20252.82,51.82
28,24,7900.74,410838.68,1014.58,8915.33,4053.83,12475.93,10134.58,18.77
28,25,15414.86,801572.55,1982.27,17397.12,5662.41,21868.57,14156.03,35.27
28,26,10821.95,562741.66,1575.72,12397.67,4744.44,16127.44,11861.09,26.45
28,27,1504.42,78229.7,209.01,1713.43,1768.95,4480.52,4422.38,1.3
28,28,560.59,29150.82,77.92,638.52,1079.83,3300.74,2699.58,18.21
28,29,5157.86,268208.91,693.06,5850.93,3275.42,9047.33,8188.54,9.49
28,30,3908.96,203265.82,534.72,4443.68,2851.43,7486.2,7128.57,4.78
28,31,2361.07,122775.81,307.5,2668.58,2216.08,5551.34,5540.21,0.2
28,32,8084.03,420369.72,1134.73,9218.76,4100.58,12705.04,10251.46,19.31
28,33,8024.96,417298.13,1090.6,9115.56,4085.58,12631.21,10213.94,19.14
28,34,17621.15,916299.8,2398.07,20019.22,6054.09,24626.44,15135.22,38.54
28,35,2675.18,139109.6,397.96,3073.14,2358.89,5943.98,5897.24,0.79
28,36,1767.98,91934.85,258.42,2026.4,1917.65,4809.97,4794.13,0.33
28,37,1982.41,103085.25,266.03,2248.44,2030.62,5078.01,5076.55,0.03
28,38,49179.49,2557333.25,6878.25,56057.73,10114.02,64074.36,25285.04,60.54
28,40,46154.87,2400053.15,6079.63,52234.5,9798.07,60293.59,24495.17,59.37
28,41,1289.25,67040.92,211.38,1500.63,1637.57,4211.56,4093.93,2.79
28,42,6337.35,329542.31,859.33,7196.68,3630.66,10521.69,9076.65,13.73
28,43,0.07,3.71,0.02,0.1,12.19,2600.09,30.47,98.83
28,44,4405.13,229066.63,565.98,4971.11,3026.99,8106.41,7567.47,6.65
28,45,10.76,559.47,2.68,13.44,149.59,2613.45,373.99,85.69
28,46,20185.95,1049669.4,2561.54,22747.49,6479.72,27832.44,16199.3,41.8
28,47,16.64,865.27,10.21,26.85,186.04,2620.8,465.1,82.25
28,49,13130.57,682789.86,1903.08,15033.65,5226.05,19013.22,13065.12,31.28
28,51,0.36,18.74,0.27,0.63,27.38,2600.45,68.45,97.37
28,52,2640.94,137329.04,352.5,2993.44,2343.75,5901.18,5859.37,0.71
28,54,82.16,4272.26,16.83,98.99,413.39,2702.7,1033.47,61.76
28,55,10497.73,545881.87,1481.85,11979.58,4672.82,15722.16,11682.06,25.7
28,56,700.1,36405.1,124.23,824.33,1206.73,3475.12,3016.83,13.19
28,58,4601.64,239285.35,672.7,5274.34,3093.77,8352.05,7734.43,7.39
28,59,405.64,21093.1,61.61,467.25,918.54,3107.05,2296.36,26.09
28,60,659.4,34288.76,87.35,746.75,1171.13,3424.25,2927.83,14.5
28,67,5810.37,302139.4,835.88,6646.26,3476.43,9862.97,8691.08,11.88
28,71,6718.48,349361.03,866.07,7584.55,3738.24,10998.1,9345.6,15.03
28,72,49416.7,2569668.26,7132.37,56549.07,10138.38,64370.87,25345.95,60.63
28,74,12888.0,670176.03,1669.09,14557.09,5177.55,18710.0,12943.88,30.82
28,77,115.75,6019.0,36.7,152.45,490.67,2744.69,1226.68,55.31
28,78,0.74,38.47,0.37,1.11,39.23,2600.92,98.07,96.23
28,79,43382.5,2255890.14,5006.86,48389.36,9499.24,56828.13,23748.11,58.21
28,80,18503.13,962162.94,2299.37,20802.51,6203.75,25728.92,15509.38,39.72
28,81,22097.71,1149081.05,3210.53,25308.24,6779.62,30222.14,16949.05,43.92
28,82,18859.12,980673.99,2526.81,21385.93,6263.14,26173.89,15657.86,40.18
28,83,6301.14,327659.31,893.97,7195.11,3620.27,10476.43,9050.68,13.61
28,85,1428.48,74280.7,189.97,1618.44,1723.73,4385.59,4309.31,1.74
28,87,12536.79,651912.93,1696.26,14233.05,5106.52,18270.98,12766.29,30.13
28,90,65252.22,3393115.43,8091.74,73343.96,11650.09,84165.27,29125.23,65.4
28,91,57565.5,2993405.97,7906.62,65472.12,10942.41,74556.87,27356.01,63.31
28,92,98486.96,5121321.94,11303.24,109790.2,14312.68,125708.7,35781.71,71.54
28,93,47871.99,2489343.58,6422.79,54294.78,9978.66,62439.99,24946.66,60.05
28,94,36164.36,1880546.96,5047.75,41212.12,8673.05,47805.46,21682.64,54.64
28,95,96277.91,5006451.06,13121.27,109399.17,14151.26,122947.38,35378.14,71.22
28,96,25901.83,1346895.33,4102.67,30004.5,7340.01,34977.29,18350.04,47.54
28,97,23823.2,1238806.4,3217.39,27040.59,7039.34,32379.0,17598.34,45.65
28,98,10599.17,551156.9,1528.65,12127.82,4695.35,15848.96,11738.37,25.94
28,99,44.22,2299.27,15.57,59.78,303.27,2655.27,758.17,71.45
29,1,14095.54,732968.23,2146.73,16242.27,5414.68,20219.43,13536.69,33.05
29,2,25012.8,1300665.84,3006.52,28019.33,7212.95,33866.01,18032.37,46.75
29,3,6990.7,363516.28,885.29,7875.99,3813.22,11338.37,9533.05,15.92
29,4,14306.72,743949.25,1839.27,16145.99,5455.09,20483.4,13637.72,33.42
29,5,11743.62,610668.22,1570.9,13314.52,4942.34,17279.52,12355.85,28.49
29,6,2921.06,151895.03,433.6,3354.66,2464.91,6251.32,6162.29,1.42
29,7,14719.39,765408.22,2117.12,16836.51,5533.2,20999.24,13833.01,34.13
29,8,20597.1,1071049.0,2774.27,23371.37,6545.38,28346.37,16363.44,42.27
29,9,11370.87,591285.05,1515.18,12886.05,4863.27,16813.58,12158.18,27.69
29,10,9347.54,486071.83,1232.48,10580.01,4409.41,14284.42,11023.52,22.83
29,11,7734.02,402169.28,1088.2,8822.23,4010.83,12267.53,10027.08,18.26
29,12,2238.53,116403.33,291.88,2530.4,2157.81,5398.16,5394.52,0.07
29,13,17938.46,932799.86,2115.57,20054.03,6108.35,25023.07,15270.89,38.97
29,14,9072.42,471765.59,1249.41,10321.83,4344.03,13940.52,10860.08,22.1
29,16,7060.01,367120.37,1290.22,8350.22,3832.08,11425.01,9580.19,16.15
29,17,7851.78,408292.68,1003.67,8855.45,4041.25,12414.73,10103.13,18.62
29,18,2286.05,118874.45,459.32,2745.37,2180.59,5457.56,5451.48,0.11
29,19,17.58,914.0,3.97,21.55,191.21,2621.97,478.02,81.77
29,20,3920.64,203873.29,552.31,4472.95,2855.68,7500.8,7139.21,4.82
29,21,3672.54,190971.84,491.49,4164.03,2763.85,7190.67,6909.63,3.91
29,22,6277.98,326455.09,850.05,7128.03,3613.61,10447.48,9034.03,13.53
29,23,19074.15,991855.85,2583.87,21658.02,6298.75,26442.69,15746.87,40.45
29,24,4383.0,227916.1,729.28,5112.29,3019.38,8078.75,7548.45,6.56
29,25,6420.59,333870.6,831.48,7252.07,3654.43,10625.74,9136.06,14.02
29,26,4048.74,210534.35,607.31,4656.05,2901.96,7660.92,7254.9,5.3
29,27,1342.58,69814.06,192.63,1535.21,1671.1,4278.22,4177.74,2.35
29,28,651.44,33874.68,78.73,730.17,1164.04,3414.3,2910.1,14.77
29,29,4429.6,230339.35,590.77,5020.37,3035.39,8137.0,7588.47,6.74
29,30,3032.9,157710.93,351.96,3384.86,2511.66,6391.13,6279.15,1.75
29,31,1827.45,95027.15,260.68,2088.12,1949.64,4884.31,4874.09,0.21
29,32,3907.72,203201.18,497.53,4405.24,2850.97,7484.64,7127.43,4.77
29,33,3947.05,205246.36,555.64,4502.69,2865.28,7533.81,7163.21,4.92
29,34,10932.86,568508.92,1549.38,12482.24,4768.69,16266.08,11921.71,26.71
29,35,2407.16,125172.35,322.38,2729.54,2237.61,5608.95,5594.02,0.27
29,36,1071.57,55721.38,171.37,1242.94,1492.94,3939.46,3732.34,5.26
29,38,42484.15,2209175.77,5351.58,47835.73,9400.37,55705.19,23500.93,57.81
29,40,28640.31,1489296.24,3879.2,32519.51,7718.28,38400.39,19295.7,49.75
29,41,900.83,46843.09,142.73,1043.56,1368.84,3726.04,3422.1,8.16
29,42,3767.37,195903.26,499.47,4266.84,2799.31,7309.21,6998.27,4.25
29,43,0.23,12.14,0.09,0.32,22.04,2600.29,55.1,97.88
29,44,1939.43,100850.46,259.43,2198.86,2008.49,5024.29,5021.22,0.06
29,45,7.67,398.66,1.36,9.03,126.28,2609.58,315.7,87.9
29,46,11902.45,618927.2,1562.15,13464.59,4975.65,17478.06,12439.12,28.83
29,47,5.04,261.86,3.29,8.33,102.34,2606.29,255.86,90.18
29,48,0.88,45.79,0.27,1.15,42.8,2601.1,106.99,95.89
29,49,39.39,2048.45,5.67,45.06,286.25,2649.24,715.62,72.99
29,51,9.05,470.74,1.83,10.88,137.22,2611.32,343.05,86.86
29,52,959.32,49884.86,124.06,1083.38,1412.58,3799.16,3531.46,7.05
29,54,30.0,1559.89,7.3,37.3,249.79,2637.5,624.48,76.32
29,55,5094.31,264904.05,698.24,5792.55,3255.17,8967.89,8137.94,9.25
29,56,2768.84,143979.66,578.4,3347.24,2399.83,6061.05,5999.58,1.01
29,58,785.83,40863.06,163.44,949.27,1278.48,3582.29,3196.21,10.78
29,59,253.9,13202.56,44.72,298.62,726.71,2917.37,1816.77,37.73
29,60,182.71,9500.98,31.19,213.9,616.47,2828.39,1541.18,45.51
29,67,5698.9,296342.89,710.9,6409.8,3442.92,9723.63,8607.31,11.48
29,71,2832.34,147281.45,393.51,3225.84,2427.19,6140.42,6067.98,1.18
29,72,29938.08,1556780.05,4416.89,34354.97,7891.21,40022.6,19728.03,50.71
29,74,8363.82,434918.53,1051.47,9415.29,4170.94,13054.77,10427.35,20.13
29,77,110.0,5720.0,47.54,157.54,478.33,2737.5,1195.83,56.32
29,78,0.93,48.29,0.48,1.41,43.95,2601.16,109.87,95.78
29,79,8221.85,427536.39,1077.18,9299.04,4135.39,12877.32,10338.48,19.72
29,80,26.24,1364.34,3.99,30.23,233.61,2632.8,584.02,77.82
29,81,5280.73,274597.94,635.16,5915.89,3314.2,9200.91,8285.5,9.95
29,82,8757.86,455408.58,1161.27,9919.13,4268.06,13547.32,10670.15,21.24
29,83,757.35,39382.35,103.54,860.89,1255.11,3546.69,3137.77,11.53
29,85,1700.55,88428.64,216.1,1916.65,1880.73,4725.69,4701.83,0.5
29,87,9020.7,469076.66,1089.84,10110.55,4331.64,13875.88,10829.09,21.96
29,90,10898.71,566732.87,1421.5,12320.21,4761.23,16223.39,11903.08,26.63
29,91,4691.17,243940.79,602.97,5294.13,3123.72,8463.96,7809.3,7.73
29,92,25131.51,1306838.58,3132.49,28264.0,7230.04,34014.39,18075.11,46.86
29,93,1175.63,61132.97,169.48,1345.11,1563.75,4069.54,3909.38,3.94
29,94,78.6,4087.33,20.96,99.56,404.34,2698.25,1010.86,62.54
29,95,30900.98,1606851.11,4069.48,34970.46,8017.11,41226.23,20042.77,51.38
29,96,1.07,55.78,0.33,1.4,47.24,2601.34,118.09,95.46
29,97,2127.45,110627.44,289.83,2417.28,2103.59,5259.31,5258.98,0.01
29,98,135.01,7020.41,24.93,159.93,529.92,2768.76,1324.8,52.15
30,1,9483.31,493131.91,1406.52,10889.83,4441.31,14454.13,11103.29,23.18
30,2,12975.21,674711.08,1539.03,14514.24,5195.04,18819.02,12987.6,30.99
30,3,710.62,36952.4,94.14,804.76,1215.77,3488.28,3039.42,12.87
30,4,13199.35,686366.43,1603.81,14803.17,5239.72,19099.19,13099.3,31.41
30,5,397.99,20695.32,58.69,456.68,909.84,3097.48,2274.61,26.57
30,6,24.05,1250.49,4.09,28.14,223.65,2630.06,559.13,78.74
30,7,379.17,19716.93,62.76,441.93,888.07,3073.96,2220.19,27.77
30,8,11733.84,610159.9,1639.59,13373.44,4940.28,17267.31,12350.71,28.47
30,9,72.64,3777.13,14.62,87.26,388.7,2690.8,971.74,63.89
30,10,195.8,10181.66,25.04,220.84,638.17,2844.75,1595.44,43.92
30,11,784.8,40809.41,100.0,884.8,1277.64,3581.0,3194.11,10.8
30,12,70.84,3683.62,9.12,79.96,383.86,2688.55,959.64,64.31
30,13,11388.06,592179.15,1443.67,12831.73,4866.95,16835.08,12167.37,27.73
30,14,932.12,48470.05,134.79,1066.9,1392.41,3765.15,3481.02,7.55
30,16,1681.02,87413.05,235.16,1916.18,1869.9,4701.28,4674.75,0.56
30,17,134.0,6967.87,19.73,153.73,527.93,2767.5,1319.84,52.31
30,18,236.57,12301.84,39.58,276.15,701.48,2895.72,1753.7,39.44
30,20,30.01,1560.59,5.71,35.72,249.85,2637.51,624.62,76.32
30,21,1572.91,81791.11,228.84,1801.74,1808.77,4566.13,4521.92,0.97
30,22,14.96,778.14,4.74,19.7,176.42,2618.71,441.06,83.16
30,23,6.12,318.49,1.93,8.06,112.87,2607.66,282.17,89.18
30,24,0.79,41.04,0.48,1.27,40.51,2600.99,101.29,96.11
30,25,42.55,2212.75,6.82,49.37,297.51,2653.19,743.77,71.97
30,26,2.25,117.19,0.54,2.79,68.47,2602.82,171.16,93.42
30,27,8.97,466.3,1.52,10.48,136.57,2611.21,341.43,86.92
30,28,88.82,4618.48,13.47,102.28,429.81,2711.02,1074.53,60.36
30,29,0.66,34.46,0.31,0.97,37.13,2600.83,92.82,96.43
30,31,52.97,2754.49,9.13,62.1,331.93,2666.21,829.83,68.88
30,32,31.57,1641.79,5.99,37.56,256.26,2639.47,640.66,75.73
30,33,0.22,11.25,0.05,0.27,21.22,2600.27,53.04,97.96
30,34,1.38,71.72,0.41,1.79,53.56,2601.72,133.9,94.85
30,38,61242.61,3184615.67,8538.66,69781.27,11286.48,79153.26,28216.2,64.35
30,40,23407.01,1217164.51,3075.02,26482.03,6977.58,31858.76,17443.94,45.25
30,41,8.43,438.27,2.36,10.79,132.4,2610.54,331.01,87.32
30,42,64.11,3333.95,9.12,73.23,365.18,2680.14,912.96,65.94
30,44,0.69,36.07,0.31,1.01,37.98,2600.87,94.96,96.35
30,46,6429.95,334357.61,817.67,7247.62,3657.09,10637.44,9142.72,14.05
30,49,1.54,80.14,0.55,2.09,56.62,2601.93,141.55,94.56
30,52,18.3,951.69,2.58,20.88,195.11,2622.88,487.77,81.4
30,55,1.3,67.8,0.87,2.18,52.08,2601.63,130.2,95.0
30,56,53.77,2795.85,12.51,66.28,334.42,2667.21,836.04,68.65
30,59,91.13,4738.75,17.71,108.84,435.37,2713.91,1088.43,59.89
30,60,680.11,35365.6,105.81,785.91,1189.38,3450.13,2973.45,13.82
30,67,1307.49,67989.28,176.14,1483.63,1649.11,4234.36,4122.78,2.64
30,72,65.75,3418.91,10.47,76.21,369.81,2682.19,924.51,65.53
30,74,274.11,14253.48,42.04,316.14,755.08,2942.63,1887.69,35.85
30,79,5844.93,303936.47,742.32,6587.25,3486.75,9906.17,8716.89,12.01
30,80,6696.24,348204.67,923.57,7619.82,3732.05,10970.3,9330.12,14.95
30,81,11364.14,590935.05,1524.22,12888.36,4861.83,16805.17,12154.58,27.67
30,82,4369.65,227221.99,516.99,4886.64,3014.78,8062.07,7536.94,6.51
30,83,1804.5,93833.96,253.47,2057.96,1937.36,4855.62,4843.4,0.25
30,85,73.86,3840.78,12.12,85.98,391.96,2692.33,979.9,63.6
30,87,321.33,16709.29,47.56,368.89,817.54,3001.67,2043.85,31.91
30,90,34488.87,1793420.98,4577.36,39066.22,8469.76,45711.08,21174.4,53.68
30,91,31582.11,1642269.96,4025.28,35607.39,8104.99,42077.64,20262.47,51.85
30,92,52893.72,2750473.4,7021.12,59914.84,10488.99,68717.15,26222.48,61.84
30,93,22421.45,1165915.5,2959.92,25381.37,6829.1,30626.81,17072.75,44.26
30,94,24569.96,1277637.96,3199.1,27769.06,7148.81,33312.45,17872.03,46.35
30,95,45479.93,2364956.21,6429.63,51909.56,9726.16,59449.91,24315.41,59.1
30,96,19160.57,996349.51,2538.87,21699.44,6313.0,26550.71,15782.5,40.56
30,97,13167.37,684703.34,1668.37,14835.75,5233.37,19059.21,13083.42,31.35
30,98,3149.96,163797.76,414.31,3564.27,2559.67,6537.45,6399.18,2.12
30,99,0.0,0.06,0.0,0.0,1.56,2600.0,3.91,99.85
31,1,16126.42,838573.72,2429.38,18555.8,5791.63,22758.02,14479.07,36.38
31,2,58432.68,3038499.58,7486.99,65919.68,11024.52,75640.86,27561.29,63.56
31,3,8870.81,461282.23,1308.7,10179.51,4295.5,13688.52,10738.74,21.55
31,4,34783.23,1808727.95,4454.01,39237.24,8505.83,46079.04,21264.57,53.85
31,5,17347.76,902083.43,2435.04,19782.8,6006.94,24284.7,15017.35,38.16
31,6,3161.15,164379.67,448.6,3609.74,2564.21,6551.43,6410.53,2.15
31,7,17778.23,924467.97,2286.43,20064.66,6081.01,24822.79,15202.53,38.76
31,8,25219.74,1311426.59,3562.51,28782.25,7242.72,34124.68,18106.81,46.94
31,9,10815.52,562406.87,1445.3,12260.81,4743.02,16119.4,11857.56,26.44
31,10,19878.07,1033659.87,2313.47,22191.54,6430.12,27447.59,16075.29,41.43
31,11,11562.47,601248.44,1551.51,13113.98,4904.07,17053.09,12260.18,28.11
31,12,2800.22,145611.54,359.0,3159.22,2413.39,6100.28,6033.48,1.09
31,13,42661.32,2218388.67,5554.61,48215.93,9419.95,55926.65,23549.89,57.89
31,14,16751.62,871084.07,2180.38,18932.0,5902.83,23539.52,14757.07,37.31
31,16,8361.89,434818.53,1252.37,9614.27,4170.46,13052.37,10426.15,20.12
31,17,7949.11,413353.82,1053.08,9002.19,4066.22,12536.39,10165.55,18.91
31,18,3868.94,201184.8,703.97,4572.91,2836.79,7436.17,7091.98,4.63
31,19,40.73,2117.98,5.52,46.25,291.07,2650.91,727.66,72.55
31,20,6427.99,334255.65,727.24,7155.23,3656.53,10634.99,9141.33,14.04
31,21,4598.72,239133.68,654.98,5253.7,3092.79,8348.41,7731.97,7.38
31,22,8443.55,439064.48,1130.73,9574.28,4190.77,13154.43,10476.93,20.35
31,23,20493.18,1065645.47,2660.89,23154.07,6528.85,28216.48,16322.11,42.15
31,24,4225.83,219743.23,552.77,4778.6,2964.75,7882.29,7411.87,5.97
31,25,9305.36,483878.95,1318.77,10624.13,4399.45,14231.71,10998.62,22.72
31,26,7093.68,368871.13,1083.85,8177.53,3841.2,11467.09,9603.01,16.26
31,27,1165.66,60614.55,149.21,1314.87,1557.11,4057.08,3892.77,4.05
31,28,605.26,31473.31,83.73,688.98,1122.02,3356.57,2805.05,16.43
31,29,4218.02,219336.91,563.76,4781.78,2962.01,7872.52,7405.01,5.94
31,30,3127.92,162651.99,463.91,3591.83,2550.7,6509.9,6376.75,2.05
31,31,2118.89,110182.16,293.04,2411.93,2099.35,5248.61,5248.38,0.0
31,32,5706.18,296721.28,762.17,6468.34,3445.12,9732.72,8612.8,11.51
31,33,4728.45,245879.41,629.56,5358.01,3136.11,8510.56,7840.27,7.88
31,34,14276.87,742397.33,1614.61,15891.49,5449.39,20446.09,13623.48,33.37
31,35,1900.87,98845.32,252.54,2153.41,1988.42,4976.09,4971.05,0.1
31,36,1373.82,71438.39,226.96,1600.78,1690.42,4317.27,4226.06,2.11
31,37,3031.9,157658.86,401.74,3433.64,2511.25,6389.88,6278.11,1.75
31,38,80572.53,4189771.48,10804.62,91377.15,12945.69,103315.66,32364.22,68.67
31,40,56982.27,2963077.85,6254.75,63237.01,10886.83,73827.83,27217.08,63.13
31,41,1221.03,63493.45,210.4,1431.42,1593.66,4126.28,3984.14,3.44
31,42,5379.19,279717.62,795.59,6174.77,3344.95,9323.98,8362.38,10.31
31,44,2237.1,116329.36,307.61,2544.71,2157.12,5396.38,5392.8,0.07
31,45,3.41,177.15,0.99,4.4,84.18,2604.26,210.45,91.92
31,46,25506.78,1326352.6,3458.34,28965.12,7283.82,34483.48,18209.56,47.19
31,47,2.2,114.33,0.99,3.19,67.62,2602.75,169.06,93.5
31,49,8638.83,449219.14,1115.55,9754.38,4238.96,13398.54,10597.4,20.91
31,51,10.62,552.36,1.88,12.5,148.64,2613.28,371.6,85.78
31,52,716.56,37261.23,94.35,810.91,1220.84,3495.7,3052.1,12.69
31,54,74.25,3861.19,12.66,86.92,393.0,2692.82,982.5,63.51
31,55,7280.92,378607.6,850.99,8131.91,3891.57,11701.14,9728.92,16.85
31,56,1705.3,88675.71,287.54,1992.85,1883.36,4731.63,4708.39,0.49
31,58,3273.71,170233.07,520.64,3794.35,2609.47,6692.14,6523.67,2.52
31,59,421.09,21896.92,60.84,481.94,935.88,3126.37,2339.71,25.16
31,60,245.36,12758.59,34.79,280.15,714.38,2906.7,1785.96,38.56
31,67,5882.66,305898.52,779.33,6661.99,3497.99,9953.33,8744.98,12.14
31,71,5679.56,295337.29,708.01,6387.57,3437.08,9699.45,8592.69,11.41
